time_s,acceleration_g
0.000000,6.273952068e-05
0.010000,6.347106096e-05
0.020000,6.420252950e-05
0.030000,6.493377239e-05
0.040000,6.566481960e-05
0.050000,6.639570149e-05
0.060000,6.712639190e-05
0.070000,6.785686445e-05
0.080000,6.858711701e-05
0.090000,6.931714754e-05
0.100000,7.004694314e-05
0.110000,7.077649085e-05
0.120000,7.150578253e-05
0.130000,7.223481006e-05
0.140000,7.296356310e-05
0.150000,7.369203132e-05
0.160000,7.442020531e-05
0.170000,7.514807566e-05
0.180000,7.587563251e-05
0.190000,7.660286597e-05
0.200000,7.732976633e-05
0.210000,7.805632385e-05
0.220000,7.878252872e-05
0.230000,7.950837107e-05
0.240000,8.023384107e-05
0.250000,8.095892887e-05
0.260000,8.168362460e-05
0.270000,8.240791834e-05
0.280000,8.313180018e-05
0.290000,8.385526020e-05
0.300000,8.457828844e-05
0.310000,8.530087493e-05
0.320000,8.602300969e-05
0.330000,8.674468272e-05
0.340000,8.746588399e-05
0.350000,8.818660347e-05
0.360000,8.890683111e-05
0.370000,8.962655683e-05
0.380000,9.034577055e-05
0.390000,9.106446217e-05
0.400000,9.178262155e-05
0.410000,9.250023858e-05
0.420000,9.321730309e-05
0.430000,9.393380492e-05
0.440000,9.464973387e-05
0.450000,9.536507976e-05
0.460000,9.607983236e-05
0.470000,9.679398143e-05
0.480000,9.750751674e-05
0.490000,9.822042802e-05
0.500000,9.893270499e-05
0.510000,9.964433735e-05
0.520000,1.003553148e-04
0.530000,1.010656270e-04
0.540000,1.017752636e-04
0.550000,1.024842143e-04
0.560000,1.031924687e-04
0.570000,1.039000165e-04
0.580000,1.046068471e-04
0.590000,1.053129503e-04
0.600000,1.060183155e-04
0.610000,1.067229323e-04
0.620000,1.074267904e-04
0.630000,1.081298792e-04
0.640000,1.088321882e-04
0.650000,1.095337070e-04
0.660000,1.102344250e-04
0.670000,1.109343317e-04
0.680000,1.116334166e-04
0.690000,1.123316691e-04
0.700000,1.130290787e-04
0.710000,1.137256348e-04
0.720000,1.144213268e-04
0.730000,1.151161441e-04
0.740000,1.158100761e-04
0.750000,1.165031123e-04
0.760000,1.171952418e-04
0.770000,1.178864542e-04
0.780000,1.185767386e-04
0.790000,1.192660846e-04
0.800000,1.199544814e-04
0.810000,1.206419182e-04
0.820000,1.213283844e-04
0.830000,1.220138693e-04
0.840000,1.226983622e-04
0.850000,1.233818522e-04
0.860000,1.240643287e-04
0.870000,1.247457809e-04
0.880000,1.254261980e-04
0.890000,1.261055693e-04
0.900000,1.267838839e-04
0.910000,1.274611311e-04
0.920000,1.281373001e-04
0.930000,1.288123799e-04
0.940000,1.294863599e-04
0.950000,1.301592291e-04
0.960000,1.308309767e-04
0.970000,1.315015919e-04
0.980000,1.321710637e-04
0.990000,1.328393814e-04
1.000000,1.335065339e-04
1.010000,1.341725105e-04
1.020000,1.348373003e-04
1.030000,1.355008922e-04
1.040000,1.361632754e-04
1.050000,1.368244390e-04
1.060000,1.374843721e-04
1.070000,1.381430636e-04
1.080000,1.388005027e-04
1.090000,1.394566784e-04
1.100000,1.401115797e-04
1.110000,1.407651956e-04
1.120000,1.414175152e-04
1.130000,1.420685276e-04
1.140000,1.427182216e-04
1.150000,1.433665863e-04
1.160000,1.440136107e-04
1.170000,1.446592837e-04
1.180000,1.453035945e-04
1.190000,1.459465318e-04
1.200000,1.465880848e-04
1.210000,1.472282424e-04
1.220000,1.478669935e-04
1.230000,1.485043271e-04
1.240000,1.491402321e-04
1.250000,1.497746976e-04
1.260000,1.504077123e-04
1.270000,1.510392653e-04
1.280000,1.516693456e-04
1.290000,1.522979419e-04
1.300000,1.529250433e-04
1.310000,1.535506386e-04
1.320000,1.541747168e-04
1.330000,1.547972668e-04
1.340000,1.554182775e-04
1.350000,1.560377378e-04
1.360000,1.566556366e-04
1.370000,1.572719628e-04
1.380000,1.578867053e-04
1.390000,1.584998529e-04
1.400000,1.591113947e-04
1.410000,1.597213194e-04
1.420000,1.603296159e-04
1.430000,1.609362732e-04
1.440000,1.615412801e-04
1.450000,1.621446255e-04
1.460000,1.627462983e-04
1.470000,1.633462873e-04
1.480000,1.639445815e-04
1.490000,1.645411696e-04
1.500000,1.651360407e-04
1.510000,1.657291834e-04
1.520000,1.663205868e-04
1.530000,1.669102397e-04
1.540000,1.674981310e-04
1.550000,1.680842495e-04
1.560000,1.686685841e-04
1.570000,1.692511237e-04
1.580000,1.698318571e-04
1.590000,1.704107733e-04
1.600000,1.709878612e-04
1.610000,1.715631095e-04
1.620000,1.721365072e-04
1.630000,1.727080431e-04
1.640000,1.732777062e-04
1.650000,1.738454854e-04
1.660000,1.744113695e-04
1.670000,1.749753474e-04
1.680000,1.755374080e-04
1.690000,1.760975402e-04
1.700000,1.766557328e-04
1.710000,1.772119748e-04
1.720000,1.777662549e-04
1.730000,1.783185621e-04
1.740000,1.788688851e-04
1.750000,1.794172131e-04
1.760000,1.799635352e-04
1.770000,1.805078399e-04
1.780000,1.810501159e-04
1.790000,1.815903515e-04
1.800000,1.821285358e-04
1.810000,1.826646586e-04
1.820000,1.831987099e-04
1.830000,1.837306795e-04
1.840000,1.842605557e-04
1.850000,1.847883256e-04
1.860000,1.853139766e-04
1.870000,1.858374981e-04
1.880000,1.863588820e-04
1.890000,1.868781216e-04
1.900000,1.873952080e-04
1.910000,1.879101283e-04
1.920000,1.884228656e-04
1.930000,1.889334032e-04
1.940000,1.894417281e-04
1.950000,1.899478334e-04
1.960000,1.904517153e-04
1.970000,1.909533681e-04
1.980000,1.914527810e-04
1.990000,1.919499385e-04
2.000000,1.924448253e-04
2.010000,1.929374283e-04
2.020000,1.934277362e-04
2.030000,1.939157352e-04
2.040000,1.944014086e-04
2.050000,1.948847416e-04
2.060000,1.953657287e-04
2.070000,1.958443747e-04
2.080000,1.963206842e-04
2.090000,1.967946469e-04
2.100000,1.972662317e-04
2.110000,1.977354021e-04
